model,availability,price,barcode
"TC79001","716","202.5000","6009515895549"
"TC79002","968","196.5000","6009515906917"
"TC79003","927","223.5000","6009515906924"
"TC801201","94","68.8000","6009675085064"
"TC801203","11","96.2000","6009675085057"
"TC801707","301","100.0000","6009675084456"
"TC801709","243","127.5000","6009675085040"
"TC801730","476","171.0000","6009515820695"
"TC804901","883","297.0000","6009675081370"
"TC804904","168","166.0000","6009515806408"
"TC805060","97","62.2000","6009675087686"
"TC805120","-7","62.2000","6009675087693"
"TC805180","29","62.2000","6009675087709"
"TC810008","52","118.5000","6009515898137"
"TC810010","531","135.5000","6009515898144"
"TC810012","403","155.5000","6009515898151"
"TC810013","278","162.5000","6009515898168"
"TC810014","323","177.5000","6009515898175"
"TC810015","240","195.0000","6009515898182"
"TC810017","69","224.5000","6009515898199"
"TC810019","251","257.5000","6009515898205"
"TC82300","936","652.0000","6009515898977"
"TC84007","2919","193.0000","6009515899066"
"TC84008","937","30.4000","6009515908287"
"TC841011","840","26.0000","6009515898991"
"TC841213","489","27.2000","6009515899004"
"TC841415","645","30.4000","6009515899011"
"TC841617","433","38.8000","6009515899028"
"TC841819","535","48.2000","6009515899035"
"TC842022","619","61.0000","6009515899042"
"TC842122","536","61.0000","6009515899059"
"TC84809","537","21.2000","6009515898984"
"TC85006","271","16.7000","6009515906337"
"TC85007","265","16.7000","6009515906344"
"TC85008","260","16.7000","6009515906351"
"TC85009","274","16.7000","6009515906368"
"TC85010","260","16.7000","6009515906375"
"TC85011","257","16.7000","6009515906382"
"TC85012","268","17.6000","6009515906399"
"TC85013","261","18.4000","6009515906405"
"TC85014","276","22.0000","6009515906412"
"TC85015","286","25.4000","6009515906429"
"TC85016","287","26.4000","6009515906436"
"TC85017","269","31.6000","6009515906443"
"TC85018","291","37.8000","6009515906450"
"TC85019","238","37.8000","6009515906467"
"TC85020","291","43.8000","6009515906474"
"TC85021","290","43.8000","6009515906481"
"TC85022","289","50.0000","6009515906498"
"TC85023","293","53.6000","6009515906504"
"TC86010","287","35.4000","6009515906511"
"TC86011","290","35.4000","6009515906528"
"TC86012","269","35.4000","6009515906535"
"TC86013","284","36.2000","6009515906542"
"TC86014","281","43.6000","6009515906559"
"TC86015","290","54.8000","6009515906566"
"TC86016","287","55.0000","6009515906573"
"TC86017","285","61.0000","6009515906580"
"TC86018","287","67.2000","6009515906597"
"TC86019","287","69.6000","6009515906603"
"TC871101","2","70.0000","6009515810658"
"TC871401","467","91.4000","6009515810689"
"TC871501","448","74.8000","6009515810696"
"TC871601","409","100.0000","6009515810702"
"TC872000","455","124.5000","6009515810610"
"TC872100","363","190.5000","6009515810634"
"TC872110","361","228.5000","6009515810641"
"TC88076","277","38.6000","6009515906320"
"TC88150","264","70.2000","6009515906313"
"TC89030","288","34.0000","6009515906610"
"TC89035","288","34.0000","6009515906627"
"TC89040","261","34.0000","6009515906634"
"TC89045","261","39.6000","6009515906641"
"TC89050","290","42.6000","6009515906658"
"TC89055","288","47.2000","6009515906665"
"TC89060","293","47.2000","6009515906672"
"TC90016","260","51.8000","6009515906689"
"TC90021","269","75.4000","6009515906696"
"TC911001","491","21.2000","6009675082001"
"TC911002","161","22.8000","6009675082018"
"TC911003","270","25.0000","6009675082025"
"TC911004","445","27.2000","6009675082032"
"TC911005","588","28.6000","6009675082049"
"TC911006","180","29.4000","6009675082056"
"TC911007","126","30.4000","6009675082063"
"TC911008","621","30.6000","6009675082070"
"TC911009","275","31.4000","6009675082087"
"TC911010","294","32.8000","6009675082094"
"TC911011","1048","34.8000","6009675082100"
"TC911012","553","37.8000","6009675082117"
"TC911013","267","38.4000","6009675082124"
"TC911014","654","39.6000","6009675082131"
"TC911015","594","44.0000","6009675082148"
"TC911016","599","45.0000","6009675086320"
"TC911017","529","46.6000","6009675086337"
"TC911018","197","49.6000","6009515812621"
"TC911019","871","51.0000","6009675086351"
"TC911020","471","57.0000","6009675086368"
"TC911021","440","57.0000","6009675086375"
"TC911032","6147","83.4000","6009675082179"
"TC911048","2142","290.5000","6009675088270"
"TC911049","1367","86.0000","6009675088300"
"TC911504","12013","66.4000","6009675088287"
"TC911505","918","75.0000","6009515910198"
"TC911506","865","109.0000","6009515910204"
"TC911507","-44","86.6000","6009515910877"
"TC915001","1223","89.6000","6009515802431"
"TC915004","493","107.0000","6009515802448"
"TC915005","-458","110.0000","6009515802455"
"TC915006","273","127.5000","6009515807382"
"TC915010","-475","140.0000","6009515802462"
"TC915015","249","167.5000","6009515802479"
"TC915016","-236","181.5000","6009515807399"
"TC915020","343","201.5000","6009515802486"
"TC915023","281","240.5000","6009515802493"
"TC915025","137","262.5000","6009515802509"
"TC915030","464","275.0000","6009515802516"
"TC915035","-89","291.5000","6009515802523"
"TC915040","140","349.0000","6009515802530"
"TC915041","218","383.5000","6009515802547"
"TC915043","419","407.0000","6009515817824"
"TC915044","208","411.0000","6009515802554"
"TC915045","93","436.0000","6009515802561"
"TC915046","329","450.0000","6009515802578"
"TC915047","177","448.5000","6009515802585"
"TC915048","112","461.5000","6009515817831"
"TC915049","108","607.5000","6009515802592"
"TC915051","127","672.5000","6009515802608"
"TC915080","52","714.5000","6009515877743"
"TC917009","1313","40.0000","6009675082155"
"TC917012","2877","45.0000","6009675082162"
"TC925002","926","7.8000","6009515855659"
"TC925002-10","620","56.8000","6009515885090"
"TC925003","3010","35.2000","6009515855314"
"TC925004","7493","10.3000","6009675083817"
"TC925005","25443","10.3000","6009675083824"
"TC925006","23723","10.0000","6009675083831"
"TC925007","18313","10.3000","6009675083848"
"TC925018","2230","21.6000","6009675083855"
"TC925018-2","507","41.2000","6009515828318"
"TC925019","10897","23.4000","6009675083862"
"TC925019-2","1950","49.0000","6009515828325"
"TC925020","17996","26.0000","6009675083879"
"TC925020-2","4099","52.2000","6009515828332"
"TC925021","14128","26.6000","6009675083886"
"TC925021-2","2314","52.2000","6009515828349"
"TC93002","75","29.4000","6009515907860"
"TC930025","74","29.4000","6009515907877"
"TC93003","72","29.4000","6009515907884"
"TC93004","145","29.4000","6009515907891"
"TC93005","164","29.4000","6009515907907"
"TC93006","145","29.4000","6009515907914"
"TC93007","0","40.3200","6009515916206"
"TC93008","145","29.4000","6009515907921"
"TC93010","0","68.8800","6009515916213"
"TC94008","73","29.4000","6009515907945"
"TC94009","73","29.4000","6009515907952"
"TC94010","173","29.4000","6009515907969"
"TC94015","172","29.4000","6009515907976"
"TC94020","141","29.4000","6009515907983"
"TC94025","144","29.4000","6009515907990"
"TC94027","145","29.4000","6009515908003"
"TC94030","116","29.4000","6009515908010"
"TC94040","157","29.4000","6009515908027"
"TC95003","-2","68.8800","6009515916299"
"TC95004","-2","73.9200","6009515916305"
"TC95004-1","-2","68.8800","6009515916220"
"TC95005","-2","80.6400","6009515916312"
"TC95005-1","-2","68.8800","6009515916237"
"TC95006","46","67.6000","6009515908119"
"TC95006-1","-2","68.8800","6009515916244"
"TC95007","61","67.6000","6009515908126"
"TC95008","51","67.6000","6009515908133"
"TC95008-1","-2","68.8800","6009515916251"
"TC95010","54","71.0000","6009515908140"
"TC95010-1","-2","73.9200","6009515916268"
"TC95012","54","76.2000","6009515908157"
"TC95012-1","-2","80.6400","6009515916275"
"TC95014","54","77.2000","6009515908164"
"TC95014-1","-2","86.5200","6009515916282"
"TC96020","-2","62.1600","6009515916329"
"TC96025","-2","62.1600","6009515916336"
